CMS Certification Number (CCN),Facility Name,Address Line 1,Address Line 2,City,State,Zip Code,County Name,Phone Number,CMS Region,Measure Code,Score,Footnote,Start Date,End Date
010036,"ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET",,ANDALUSIA,AL,36420,COVINGTON,(334) 222-8466,04,S_002_01_OBS_RATE,Not Available,"9,13",10/01/2018,09/30/2019
010036,"ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET",,ANDALUSIA,AL,36420,COVINGTON,(334) 222-8466,04,S_002_01_ADJ_RATE,Not Available,"9,13",10/01/2018,09/30/2019
010036,"ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET",,ANDALUSIA,AL,36420,COVINGTON,(334) 222-8466,04,S_001_01_NUMERATOR,Not Available,"9,13",10/01/2018,09/30/2019
010036,"ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET",,ANDALUSIA,AL,36420,COVINGTON,(334) 222-8466,04,S_001_01_DENOMINATOR,5,"13",10/01/2018,09/30/2019
010036,"ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET",,ANDALUSIA,AL,36420,COVINGTON,(334) 222-8466,04,S_001_01_OBS_RATE,Not Available,"9,13",10/01/2018,09/30/2019
010036,"ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET",,ANDALUSIA,AL,36420,COVINGTON,(334) 222-8466,04,S_013_01_NUMERATOR,Not Available,"9,13",10/01/2018,09/30/2019
010036,"ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET",,ANDALUSIA,AL,36420,COVINGTON,(334) 222-8466,04,S_013_01_DENOMINATOR,5,"13",10/01/2018,09/30/2019
010036,"ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET",,ANDALUSIA,AL,36420,COVINGTON,(334) 222-8466,04,S_013_01_OBS_RATE,Not Available,"9,13",10/01/2018,09/30/2019
010036,"ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET",,ANDALUSIA,AL,36420,COVINGTON,(334) 222-8466,04,S_004_01_PPR_PD_OBS_READM,Not Available,"1",10/01/2016,09/30/2018
010036,"ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET",,ANDALUSIA,AL,36420,COVINGTON,(334) 222-8466,04,S_004_01_PPR_PD_VOLUME,0,,10/01/2016,09/30/2018
010036,"ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET",,ANDALUSIA,AL,36420,COVINGTON,(334) 222-8466,04,S_004_01_PPR_PD_OBS,Not Available,"1",10/01/2016,09/30/2018
010036,"ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET",,ANDALUSIA,AL,36420,COVINGTON,(334) 222-8466,04,S_004_01_PPR_PD_RSRR,Not Available,"1",10/01/2016,09/30/2018
010036,"ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET",,ANDALUSIA,AL,36420,COVINGTON,(334) 222-8466,04,S_004_01_PPR_PD_RSRR_2_5,Not Available,"1",10/01/2016,09/30/2018
010036,"ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET",,ANDALUSIA,AL,36420,COVINGTON,(334) 222-8466,04,S_004_01_PPR_PD_RSRR_97_5,Not Available,"1",10/01/2016,09/30/2018
010036,"ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET",,ANDALUSIA,AL,36420,COVINGTON,(334) 222-8466,04,S_004_01_PPR_PD_COMP_PERF,Not Available,"1",10/01/2016,09/30/2018
010036,"ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET",,ANDALUSIA,AL,36420,COVINGTON,(334) 222-8466,04,S_005_01_DTC_NUMBER,Not Available,"1",10/01/2016,09/30/2018
010036,"ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET",,ANDALUSIA,AL,36420,COVINGTON,(334) 222-8466,04,S_005_01_DTC_VOLUME,0,,10/01/2016,09/30/2018
010036,"ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET",,ANDALUSIA,AL,36420,COVINGTON,(334) 222-8466,04,S_005_01_DTC_OBS_RATE,Not Available,"1",10/01/2016,09/30/2018
010036,"ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET",,ANDALUSIA,AL,36420,COVINGTON,(334) 222-8466,04,S_005_01_DTC_RS_RATE,Not Available,"1",10/01/2016,09/30/2018
010036,"ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET",,ANDALUSIA,AL,36420,COVINGTON,(334) 222-8466,04,S_005_01_DTC_RS_RATE_2_5,Not Available,"1",10/01/2016,09/30/2018
010036,"ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET",,ANDALUSIA,AL,36420,COVINGTON,(334) 222-8466,04,S_005_01_DTC_RS_RATE _97_5,Not Available,"1",10/01/2016,09/30/2018
010036,"ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET",,ANDALUSIA,AL,36420,COVINGTON,(334) 222-8466,04,S_005_01_DTC_COMP_PERF,Not Available,"1",10/01/2016,09/30/2018
010036,"ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET",,ANDALUSIA,AL,36420,COVINGTON,(334) 222-8466,04,S_006_01_MSPB_NUMB,0,,10/01/2016,09/30/2018
010036,"ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET",,ANDALUSIA,AL,36420,COVINGTON,(334) 222-8466,04,S_006_01_MSPB_SCORE,Not Available,"1",10/01/2016,09/30/2018
010044,"MARION REGIONAL MEDICAL CENTER","1256 MILITARY STREET SOUTH",,HAMILTON,AL,35570,MARION,(205) 921-6200,04,S_002_01_NUMERATOR,0,,10/01/2018,09/30/2019
010044,"MARION REGIONAL MEDICAL CENTER","1256 MILITARY STREET SOUTH",,HAMILTON,AL,35570,MARION,(205) 921-6200,04,S_002_01_DENOMINATOR,131,,10/01/2018,09/30/2019
010044,"MARION REGIONAL MEDICAL CENTER","1256 MILITARY STREET SOUTH",,HAMILTON,AL,35570,MARION,(205) 921-6200,04,S_002_01_OBS_RATE,0.0,,10/01/2018,09/30/2019
010044,"MARION REGIONAL MEDICAL CENTER","1256 MILITARY STREET SOUTH",,HAMILTON,AL,35570,MARION,(205) 921-6200,04,S_002_01_ADJ_RATE,0.00,,10/01/2018,09/30/2019
010044,"MARION REGIONAL MEDICAL CENTER","1256 MILITARY STREET SOUTH",,HAMILTON,AL,35570,MARION,(205) 921-6200,04,S_001_01_NUMERATOR,131,,10/01/2018,09/30/2019
010044,"MARION REGIONAL MEDICAL CENTER","1256 MILITARY STREET SOUTH",,HAMILTON,AL,35570,MARION,(205) 921-6200,04,S_001_01_DENOMINATOR,131,,10/01/2018,09/30/2019
010044,"MARION REGIONAL MEDICAL CENTER","1256 MILITARY STREET SOUTH",,HAMILTON,AL,35570,MARION,(205) 921-6200,04,S_001_01_OBS_RATE,100.0,,10/01/2018,09/30/2019
010044,"MARION REGIONAL MEDICAL CENTER","1256 MILITARY STREET SOUTH",,HAMILTON,AL,35570,MARION,(205) 921-6200,04,S_013_01_NUMERATOR,0,,10/01/2018,09/30/2019
010044,"MARION REGIONAL MEDICAL CENTER","1256 MILITARY STREET SOUTH",,HAMILTON,AL,35570,MARION,(205) 921-6200,04,S_013_01_DENOMINATOR,131,,10/01/2018,09/30/2019
010044,"MARION REGIONAL MEDICAL CENTER","1256 MILITARY STREET SOUTH",,HAMILTON,AL,35570,MARION,(205) 921-6200,04,S_013_01_OBS_RATE,0.0,,10/01/2018,09/30/2019
010044,"MARION REGIONAL MEDICAL CENTER","1256 MILITARY STREET SOUTH",,HAMILTON,AL,35570,MARION,(205) 921-6200,04,S_004_01_PPR_PD_OBS_READM,15,,10/01/2016,09/30/2018
010044,"MARION REGIONAL MEDICAL CENTER","1256 MILITARY STREET SOUTH",,HAMILTON,AL,35570,MARION,(205) 921-6200,04,S_004_01_PPR_PD_VOLUME,239,,10/01/2016,09/30/2018
010044,"MARION REGIONAL MEDICAL CENTER","1256 MILITARY STREET SOUTH",,HAMILTON,AL,35570,MARION,(205) 921-6200,04,S_004_01_PPR_PD_OBS,6.28,,10/01/2016,09/30/2018
010044,"MARION REGIONAL MEDICAL CENTER","1256 MILITARY STREET SOUTH",,HAMILTON,AL,35570,MARION,(205) 921-6200,04,S_004_01_PPR_PD_RSRR,7.16,,10/01/2016,09/30/2018
010044,"MARION REGIONAL MEDICAL CENTER","1256 MILITARY STREET SOUTH",,HAMILTON,AL,35570,MARION,(205) 921-6200,04,S_004_01_PPR_PD_RSRR_2_5,5.54,,10/01/2016,09/30/2018
010044,"MARION REGIONAL MEDICAL CENTER","1256 MILITARY STREET SOUTH",,HAMILTON,AL,35570,MARION,(205) 921-6200,04,S_004_01_PPR_PD_RSRR_97_5,9.24,,10/01/2016,09/30/2018
010044,"MARION REGIONAL MEDICAL CENTER","1256 MILITARY STREET SOUTH",,HAMILTON,AL,35570,MARION,(205) 921-6200,04,S_004_01_PPR_PD_COMP_PERF,No Different than the National Rate,,10/01/2016,09/30/2018
010044,"MARION REGIONAL MEDICAL CENTER","1256 MILITARY STREET SOUTH",,HAMILTON,AL,35570,MARION,(205) 921-6200,04,S_005_01_DTC_NUMBER,191,,10/01/2016,09/30/2018
010044,"MARION REGIONAL MEDICAL CENTER","1256 MILITARY STREET SOUTH",,HAMILTON,AL,35570,MARION,(205) 921-6200,04,S_005_01_DTC_VOLUME,250,,10/01/2016,09/30/2018
010044,"MARION REGIONAL MEDICAL CENTER","1256 MILITARY STREET SOUTH",,HAMILTON,AL,35570,MARION,(205) 921-6200,04,S_005_01_DTC_OBS_RATE,76.40,,10/01/2016,09/30/2018
010044,"MARION REGIONAL MEDICAL CENTER","1256 MILITARY STREET SOUTH",,HAMILTON,AL,35570,MARION,(205) 921-6200,04,S_005_01_DTC_RS_RATE,74.14,,10/01/2016,09/30/2018
010044,"MARION REGIONAL MEDICAL CENTER","1256 MILITARY STREET SOUTH",,HAMILTON,AL,35570,MARION,(205) 921-6200,04,S_005_01_DTC_RS_RATE_2_5,68.58,,10/01/2016,09/30/2018
010044,"MARION REGIONAL MEDICAL CENTER","1256 MILITARY STREET SOUTH",,HAMILTON,AL,35570,MARION,(205) 921-6200,04,S_005_01_DTC_RS_RATE _97_5,78.77,,10/01/2016,09/30/2018
010044,"MARION REGIONAL MEDICAL CENTER","1256 MILITARY STREET SOUTH",,HAMILTON,AL,35570,MARION,(205) 921-6200,04,S_005_01_DTC_COMP_PERF,Better than the National Rate,,10/01/2016,09/30/2018
010044,"MARION REGIONAL MEDICAL CENTER","1256 MILITARY STREET SOUTH",,HAMILTON,AL,35570,MARION,(205) 921-6200,04,S_006_01_MSPB_NUMB,246,,10/01/2016,09/30/2018
010044,"MARION REGIONAL MEDICAL CENTER","1256 MILITARY STREET SOUTH",,HAMILTON,AL,35570,MARION,(205) 921-6200,04,S_006_01_MSPB_SCORE,0.66,,10/01/2016,09/30/2018
010045,"FAYETTE MEDICAL CENTER","1653 TEMPLE AVENUE NORTH",,FAYETTE,AL,35555,FAYETTE,(205) 932-5966,04,S_002_01_NUMERATOR,5,,10/01/2018,09/30/2019
010045,"FAYETTE MEDICAL CENTER","1653 TEMPLE AVENUE NORTH",,FAYETTE,AL,35555,FAYETTE,(205) 932-5966,04,S_002_01_DENOMINATOR,102,,10/01/2018,09/30/2019
010045,"FAYETTE MEDICAL CENTER","1653 TEMPLE AVENUE NORTH",,FAYETTE,AL,35555,FAYETTE,(205) 932-5966,04,S_002_01_OBS_RATE,4.9,,10/01/2018,09/30/2019
010045,"FAYETTE MEDICAL CENTER","1653 TEMPLE AVENUE NORTH",,FAYETTE,AL,35555,FAYETTE,(205) 932-5966,04,S_002_01_ADJ_RATE,6.02,,10/01/2018,09/30/2019
010045,"FAYETTE MEDICAL CENTER","1653 TEMPLE AVENUE NORTH",,FAYETTE,AL,35555,FAYETTE,(205) 932-5966,04,S_001_01_NUMERATOR,98,,10/01/2018,09/30/2019
010045,"FAYETTE MEDICAL CENTER","1653 TEMPLE AVENUE NORTH",,FAYETTE,AL,35555,FAYETTE,(205) 932-5966,04,S_001_01_DENOMINATOR,102,,10/01/2018,09/30/2019
010045,"FAYETTE MEDICAL CENTER","1653 TEMPLE AVENUE NORTH",,FAYETTE,AL,35555,FAYETTE,(205) 932-5966,04,S_001_01_OBS_RATE,96.1,,10/01/2018,09/30/2019
010045,"FAYETTE MEDICAL CENTER","1653 TEMPLE AVENUE NORTH",,FAYETTE,AL,35555,FAYETTE,(205) 932-5966,04,S_013_01_NUMERATOR,1,,10/01/2018,09/30/2019
010045,"FAYETTE MEDICAL CENTER","1653 TEMPLE AVENUE NORTH",,FAYETTE,AL,35555,FAYETTE,(205) 932-5966,04,S_013_01_DENOMINATOR,101,,10/01/2018,09/30/2019
010045,"FAYETTE MEDICAL CENTER","1653 TEMPLE AVENUE NORTH",,FAYETTE,AL,35555,FAYETTE,(205) 932-5966,04,S_013_01_OBS_RATE,1.0,,10/01/2018,09/30/2019
010045,"FAYETTE MEDICAL CENTER","1653 TEMPLE AVENUE NORTH",,FAYETTE,AL,35555,FAYETTE,(205) 932-5966,04,S_004_01_PPR_PD_OBS_READM,17,,10/01/2016,09/30/2018
010045,"FAYETTE MEDICAL CENTER","1653 TEMPLE AVENUE NORTH",,FAYETTE,AL,35555,FAYETTE,(205) 932-5966,04,S_004_01_PPR_PD_VOLUME,134,,10/01/2016,09/30/2018
010045,"FAYETTE MEDICAL CENTER","1653 TEMPLE AVENUE NORTH",,FAYETTE,AL,35555,FAYETTE,(205) 932-5966,04,S_004_01_PPR_PD_OBS,12.69,,10/01/2016,09/30/2018
010045,"FAYETTE MEDICAL CENTER","1653 TEMPLE AVENUE NORTH",,FAYETTE,AL,35555,FAYETTE,(205) 932-5966,04,S_004_01_PPR_PD_RSRR,8.30,,10/01/2016,09/30/2018
010045,"FAYETTE MEDICAL CENTER","1653 TEMPLE AVENUE NORTH",,FAYETTE,AL,35555,FAYETTE,(205) 932-5966,04,S_004_01_PPR_PD_RSRR_2_5,6.41,,10/01/2016,09/30/2018
010045,"FAYETTE MEDICAL CENTER","1653 TEMPLE AVENUE NORTH",,FAYETTE,AL,35555,FAYETTE,(205) 932-5966,04,S_004_01_PPR_PD_RSRR_97_5,10.71,,10/01/2016,09/30/2018
010045,"FAYETTE MEDICAL CENTER","1653 TEMPLE AVENUE NORTH",,FAYETTE,AL,35555,FAYETTE,(205) 932-5966,04,S_004_01_PPR_PD_COMP_PERF,No Different than the National Rate,,10/01/2016,09/30/2018
010045,"FAYETTE MEDICAL CENTER","1653 TEMPLE AVENUE NORTH",,FAYETTE,AL,35555,FAYETTE,(205) 932-5966,04,S_005_01_DTC_NUMBER,99,,10/01/2016,09/30/2018
010045,"FAYETTE MEDICAL CENTER","1653 TEMPLE AVENUE NORTH",,FAYETTE,AL,35555,FAYETTE,(205) 932-5966,04,S_005_01_DTC_VOLUME,141,,10/01/2016,09/30/2018
010045,"FAYETTE MEDICAL CENTER","1653 TEMPLE AVENUE NORTH",,FAYETTE,AL,35555,FAYETTE,(205) 932-5966,04,S_005_01_DTC_OBS_RATE,70.21,,10/01/2016,09/30/2018
010045,"FAYETTE MEDICAL CENTER","1653 TEMPLE AVENUE NORTH",,FAYETTE,AL,35555,FAYETTE,(205) 932-5966,04,S_005_01_DTC_RS_RATE,70.23,,10/01/2016,09/30/2018
010045,"FAYETTE MEDICAL CENTER","1653 TEMPLE AVENUE NORTH",,FAYETTE,AL,35555,FAYETTE,(205) 932-5966,04,S_005_01_DTC_RS_RATE_2_5,62.25,,10/01/2016,09/30/2018
010045,"FAYETTE MEDICAL CENTER","1653 TEMPLE AVENUE NORTH",,FAYETTE,AL,35555,FAYETTE,(205) 932-5966,04,S_005_01_DTC_RS_RATE _97_5,77.15,,10/01/2016,09/30/2018
010045,"FAYETTE MEDICAL CENTER","1653 TEMPLE AVENUE NORTH",,FAYETTE,AL,35555,FAYETTE,(205) 932-5966,04,S_005_01_DTC_COMP_PERF,Better than the National Rate,,10/01/2016,09/30/2018
010045,"FAYETTE MEDICAL CENTER","1653 TEMPLE AVENUE NORTH",,FAYETTE,AL,35555,FAYETTE,(205) 932-5966,04,S_006_01_MSPB_NUMB,156,,10/01/2016,09/30/2018
010045,"FAYETTE MEDICAL CENTER","1653 TEMPLE AVENUE NORTH",,FAYETTE,AL,35555,FAYETTE,(205) 932-5966,04,S_006_01_MSPB_SCORE,0.80,,10/01/2016,09/30/2018
010049,"MEDICAL CENTER ENTERPRISE","400 N EDWARDS STREET",,ENTERPRISE,AL,36330,COFFEE,(334) 347-0584,04,S_002_01_NUMERATOR,Not Available,"9,13",10/01/2018,09/30/2019
010049,"MEDICAL CENTER ENTERPRISE","400 N EDWARDS STREET",,ENTERPRISE,AL,36330,COFFEE,(334) 347-0584,04,S_002_01_DENOMINATOR,1,"13",10/01/2018,09/30/2019
010049,"MEDICAL CENTER ENTERPRISE","400 N EDWARDS STREET",,ENTERPRISE,AL,36330,COFFEE,(334) 347-0584,04,S_002_01_OBS_RATE,Not Available,"9,13",10/01/2018,09/30/2019
010049,"MEDICAL CENTER ENTERPRISE","400 N EDWARDS STREET",,ENTERPRISE,AL,36330,COFFEE,(334) 347-0584,04,S_002_01_ADJ_RATE,Not Available,"9,13",10/01/2018,09/30/2019
010049,"MEDICAL CENTER ENTERPRISE","400 N EDWARDS STREET",,ENTERPRISE,AL,36330,COFFEE,(334) 347-0584,04,S_001_01_NUMERATOR,Not Available,"9,13",10/01/2018,09/30/2019
010049,"MEDICAL CENTER ENTERPRISE","400 N EDWARDS STREET",,ENTERPRISE,AL,36330,COFFEE,(334) 347-0584,04,S_001_01_DENOMINATOR,1,"13",10/01/2018,09/30/2019
010049,"MEDICAL CENTER ENTERPRISE","400 N EDWARDS STREET",,ENTERPRISE,AL,36330,COFFEE,(334) 347-0584,04,S_001_01_OBS_RATE,Not Available,"9,13",10/01/2018,09/30/2019
010049,"MEDICAL CENTER ENTERPRISE","400 N EDWARDS STREET",,ENTERPRISE,AL,36330,COFFEE,(334) 347-0584,04,S_013_01_NUMERATOR,Not Available,"9,13",10/01/2018,09/30/2019
010049,"MEDICAL CENTER ENTERPRISE","400 N EDWARDS STREET",,ENTERPRISE,AL,36330,COFFEE,(334) 347-0584,04,S_013_01_DENOMINATOR,1,"13",10/01/2018,09/30/2019
010049,"MEDICAL CENTER ENTERPRISE","400 N EDWARDS STREET",,ENTERPRISE,AL,36330,COFFEE,(334) 347-0584,04,S_013_01_OBS_RATE,Not Available,"9,13",10/01/2018,09/30/2019
010049,"MEDICAL CENTER ENTERPRISE","400 N EDWARDS STREET",,ENTERPRISE,AL,36330,COFFEE,(334) 347-0584,04,S_004_01_PPR_PD_OBS_READM,Not Available,"1",10/01/2016,09/30/2018
010049,"MEDICAL CENTER ENTERPRISE","400 N EDWARDS STREET",,ENTERPRISE,AL,36330,COFFEE,(334) 347-0584,04,S_004_01_PPR_PD_VOLUME,0,,10/01/2016,09/30/2018
010049,"MEDICAL CENTER ENTERPRISE","400 N EDWARDS STREET",,ENTERPRISE,AL,36330,COFFEE,(334) 347-0584,04,S_004_01_PPR_PD_OBS,Not Available,"1",10/01/2016,09/30/2018
010049,"MEDICAL CENTER ENTERPRISE","400 N EDWARDS STREET",,ENTERPRISE,AL,36330,COFFEE,(334) 347-0584,04,S_004_01_PPR_PD_RSRR,Not Available,"1",10/01/2016,09/30/2018
010049,"MEDICAL CENTER ENTERPRISE","400 N EDWARDS STREET",,ENTERPRISE,AL,36330,COFFEE,(334) 347-0584,04,S_004_01_PPR_PD_RSRR_2_5,Not Available,"1",10/01/2016,09/30/2018
010049,"MEDICAL CENTER ENTERPRISE","400 N EDWARDS STREET",,ENTERPRISE,AL,36330,COFFEE,(334) 347-0584,04,S_004_01_PPR_PD_RSRR_97_5,Not Available,"1",10/01/2016,09/30/2018
010049,"MEDICAL CENTER ENTERPRISE","400 N EDWARDS STREET",,ENTERPRISE,AL,36330,COFFEE,(334) 347-0584,04,S_004_01_PPR_PD_COMP_PERF,Not Available,"1",10/01/2016,09/30/2018
010049,"MEDICAL CENTER ENTERPRISE","400 N EDWARDS STREET",,ENTERPRISE,AL,36330,COFFEE,(334) 347-0584,04,S_005_01_DTC_NUMBER,Not Available,"1",10/01/2016,09/30/2018
010049,"MEDICAL CENTER ENTERPRISE","400 N EDWARDS STREET",,ENTERPRISE,AL,36330,COFFEE,(334) 347-0584,04,S_005_01_DTC_VOLUME,0,,10/01/2016,09/30/2018
010049,"MEDICAL CENTER ENTERPRISE","400 N EDWARDS STREET",,ENTERPRISE,AL,36330,COFFEE,(334) 347-0584,04,S_005_01_DTC_OBS_RATE,Not Available,"1",10/01/2016,09/30/2018
010049,"MEDICAL CENTER ENTERPRISE","400 N EDWARDS STREET",,ENTERPRISE,AL,36330,COFFEE,(334) 347-0584,04,S_005_01_DTC_RS_RATE,Not Available,"1",10/01/2016,09/30/2018
010049,"MEDICAL CENTER ENTERPRISE","400 N EDWARDS STREET",,ENTERPRISE,AL,36330,COFFEE,(334) 347-0584,04,S_005_01_DTC_RS_RATE_2_5,Not Available,"1",10/01/2016,09/30/2018
010049,"MEDICAL CENTER ENTERPRISE","400 N EDWARDS STREET",,ENTERPRISE,AL,36330,COFFEE,(334) 347-0584,04,S_005_01_DTC_RS_RATE _97_5,Not Available,"1",10/01/2016,09/30/2018
010049,"MEDICAL CENTER ENTERPRISE","400 N EDWARDS STREET",,ENTERPRISE,AL,36330,COFFEE,(334) 347-0584,04,S_005_01_DTC_COMP_PERF,Not Available,"1",10/01/2016,09/30/2018
010049,"MEDICAL CENTER ENTERPRISE","400 N EDWARDS STREET",,ENTERPRISE,AL,36330,COFFEE,(334) 347-0584,04,S_006_01_MSPB_NUMB,0,,10/01/2016,09/30/2018
010049,"MEDICAL CENTER ENTERPRISE","400 N EDWARDS STREET",,ENTERPRISE,AL,36330,COFFEE,(334) 347-0584,04,S_006_01_MSPB_SCORE,Not Available,"1",10/01/2016,09/30/2018
010051,"GREENE COUNTY HOSPITAL","509 WILSON AVENUE",,EUTAW,AL,35462,GREENE,(205) 372-3388,04,S_002_01_NUMERATOR,Not Available,"10",10/01/2018,09/30/2019
010051,"GREENE COUNTY HOSPITAL","509 WILSON AVENUE",,EUTAW,AL,35462,GREENE,(205) 372-3388,04,S_002_01_DENOMINATOR,Not Available,"10",10/01/2018,09/30/2019
010051,"GREENE COUNTY HOSPITAL","509 WILSON AVENUE",,EUTAW,AL,35462,GREENE,(205) 372-3388,04,S_002_01_OBS_RATE,Not Available,"10",10/01/2018,09/30/2019
010051,"GREENE COUNTY HOSPITAL","509 WILSON AVENUE",,EUTAW,AL,35462,GREENE,(205) 372-3388,04,S_002_01_ADJ_RATE,Not Available,"10",10/01/2018,09/30/2019
010051,"GREENE COUNTY HOSPITAL","509 WILSON AVENUE",,EUTAW,AL,35462,GREENE,(205) 372-3388,04,S_001_01_NUMERATOR,Not Available,"10",10/01/2018,09/30/2019
010051,"GREENE COUNTY HOSPITAL","509 WILSON AVENUE",,EUTAW,AL,35462,GREENE,(205) 372-3388,04,S_001_01_DENOMINATOR,Not Available,"10",10/01/2018,09/30/2019
010051,"GREENE COUNTY HOSPITAL","509 WILSON AVENUE",,EUTAW,AL,35462,GREENE,(205) 372-3388,04,S_001_01_OBS_RATE,Not Available,"10",10/01/2018,09/30/2019
010051,"GREENE COUNTY HOSPITAL","509 WILSON AVENUE",,EUTAW,AL,35462,GREENE,(205) 372-3388,04,S_013_01_NUMERATOR,Not Available,"10",10/01/2018,09/30/2019
010051,"GREENE COUNTY HOSPITAL","509 WILSON AVENUE",,EUTAW,AL,35462,GREENE,(205) 372-3388,04,S_013_01_DENOMINATOR,Not Available,"10",10/01/2018,09/30/2019
010051,"GREENE COUNTY HOSPITAL","509 WILSON AVENUE",,EUTAW,AL,35462,GREENE,(205) 372-3388,04,S_013_01_OBS_RATE,Not Available,"10",10/01/2018,09/30/2019
010051,"GREENE COUNTY HOSPITAL","509 WILSON AVENUE",,EUTAW,AL,35462,GREENE,(205) 372-3388,04,S_004_01_PPR_PD_OBS_READM,Not Available,"1",10/01/2016,09/30/2018
010051,"GREENE COUNTY HOSPITAL","509 WILSON AVENUE",,EUTAW,AL,35462,GREENE,(205) 372-3388,04,S_004_01_PPR_PD_VOLUME,0,,10/01/2016,09/30/2018
010051,"GREENE COUNTY HOSPITAL","509 WILSON AVENUE",,EUTAW,AL,35462,GREENE,(205) 372-3388,04,S_004_01_PPR_PD_OBS,Not Available,"1",10/01/2016,09/30/2018
010051,"GREENE COUNTY HOSPITAL","509 WILSON AVENUE",,EUTAW,AL,35462,GREENE,(205) 372-3388,04,S_004_01_PPR_PD_RSRR,Not Available,"1",10/01/2016,09/30/2018
010051,"GREENE COUNTY HOSPITAL","509 WILSON AVENUE",,EUTAW,AL,35462,GREENE,(205) 372-3388,04,S_004_01_PPR_PD_RSRR_2_5,Not Available,"1",10/01/2016,09/30/2018
010051,"GREENE COUNTY HOSPITAL","509 WILSON AVENUE",,EUTAW,AL,35462,GREENE,(205) 372-3388,04,S_004_01_PPR_PD_RSRR_97_5,Not Available,"1",10/01/2016,09/30/2018
010051,"GREENE COUNTY HOSPITAL","509 WILSON AVENUE",,EUTAW,AL,35462,GREENE,(205) 372-3388,04,S_004_01_PPR_PD_COMP_PERF,Not Available,"1",10/01/2016,09/30/2018
010051,"GREENE COUNTY HOSPITAL","509 WILSON AVENUE",,EUTAW,AL,35462,GREENE,(205) 372-3388,04,S_005_01_DTC_NUMBER,Not Available,"1",10/01/2016,09/30/2018
010051,"GREENE COUNTY HOSPITAL","509 WILSON AVENUE",,EUTAW,AL,35462,GREENE,(205) 372-3388,04,S_005_01_DTC_VOLUME,0,,10/01/2016,09/30/2018
010051,"GREENE COUNTY HOSPITAL","509 WILSON AVENUE",,EUTAW,AL,35462,GREENE,(205) 372-3388,04,S_005_01_DTC_OBS_RATE,Not Available,"1",10/01/2016,09/30/2018
010051,"GREENE COUNTY HOSPITAL","509 WILSON AVENUE",,EUTAW,AL,35462,GREENE,(205) 372-3388,04,S_005_01_DTC_RS_RATE,Not Available,"1",10/01/2016,09/30/2018
010051,"GREENE COUNTY HOSPITAL","509 WILSON AVENUE",,EUTAW,AL,35462,GREENE,(205) 372-3388,04,S_005_01_DTC_RS_RATE_2_5,Not Available,"1",10/01/2016,09/30/2018
010051,"GREENE COUNTY HOSPITAL","509 WILSON AVENUE",,EUTAW,AL,35462,GREENE,(205) 372-3388,04,S_005_01_DTC_RS_RATE _97_5,Not Available,"1",10/01/2016,09/30/2018
010051,"GREENE COUNTY HOSPITAL","509 WILSON AVENUE",,EUTAW,AL,35462,GREENE,(205) 372-3388,04,S_005_01_DTC_COMP_PERF,Not Available,"1",10/01/2016,09/30/2018
010051,"GREENE COUNTY HOSPITAL","509 WILSON AVENUE",,EUTAW,AL,35462,GREENE,(205) 372-3388,04,S_006_01_MSPB_NUMB,0,,10/01/2016,09/30/2018
010051,"GREENE COUNTY HOSPITAL","509 WILSON AVENUE",,EUTAW,AL,35462,GREENE,(205) 372-3388,04,S_006_01_MSPB_SCORE,Not Available,"1",10/01/2016,09/30/2018
010058,"BIBB MEDICAL CENTER","208 PIERSON AVE",,CENTREVILLE,AL,35042,BIBB,(205) 926-4881,04,S_002_01_NUMERATOR,1,,10/01/2018,09/30/2019
010058,"BIBB MEDICAL CENTER","208 PIERSON AVE",,CENTREVILLE,AL,35042,BIBB,(205) 926-4881,04,S_002_01_DENOMINATOR,99,,10/01/2018,09/30/2019
010058,"BIBB MEDICAL CENTER","208 PIERSON AVE",,CENTREVILLE,AL,35042,BIBB,(205) 926-4881,04,S_002_01_OBS_RATE,1.0,,10/01/2018,09/30/2019
